,Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
1804,3970,Trousers,110.0,2023-02-01,2.2,Credit Card
1805,4005,Jeans,198.0,2023-06-22,3.0,Credit Card
1806,3995,Boots,36.0,2023-04-10,4.5,Credit Card
1807,3970,Cardigan,70.0,2023-07-07,3.8,Credit Card
1808,4015,Coat,25.0,2023-07-12,3.4,Credit Card
1809,4003,Polo Shirt,46.0,2023-04-24,3.3,Credit Card
1810,3966,Skirt,33.0,2023-09-17,1.4,Credit Card
1811,4077,Jacket,110.0,2023-02-21,2.4,Credit Card
1812,4023,Scarf,143.0,2023-08-19,3.5,Credit Card
1813,3998,Loafers,105.0,2023-09-22,2.1,Cash
1814,4076,T-shirt,31.0,2022-10-12,2.2,Cash
1815,4068,Tunic,139.0,2023-09-04,2.3,Credit Card
1816,3986,Blazer,110.0,2023-05-17,4.6,Cash
1817,4083,Socks,29.0,2023-07-02,2.4,Credit Card
1818,3967,Sun Hat,25.0,2023-07-05,4.3,Cash
1819,4070,Socks,43.0,2022-10-08,2.6,Cash
1820,4048,Handbag,76.0,2022-12-18,2.7,Cash
1821,4100,Dress,110.0,2023-04-20,4.1,Cash
1822,4081,Boots,198.0,2023-03-15,1.6,Cash
1823,4074,Sneakers,125.0,2022-12-21,2.2,Credit Card
1824,4083,Hoodie,29.0,2023-08-09,2.4,Credit Card
1825,3985,Sunglasses,44.0,2023-09-24,2.3,Credit Card
1826,3994,Sunglasses,159.0,2023-03-24,3.3,Cash
1827,3988,Dress,110.0,2022-11-17,3.9,Cash
1828,4046,Sunglasses,110.0,2023-04-15,3.6,Credit Card
1829,3980,Onesie,90.0,2023-02-23,4.2,Cash
1830,4009,Dress,147.0,2023-09-21,1.7,Cash
1831,4029,Sweater,63.0,2023-05-13,3.0,Cash
1832,4003,Leggings,128.0,2023-09-30,2.9,Credit Card
1833,4000,Hoodie,40.0,2023-08-05,3.3,Credit Card
1834,4087,Blazer,110.0,2023-01-15,1.6,Credit Card
1835,4026,T-shirt,87.0,2023-01-14,2.0,Cash
1836,4101,Raincoat,188.0,2023-01-31,4.3,Credit Card
1837,4106,Tunic,65.0,2023-03-26,1.0,Cash
1838,4011,Cardigan,93.0,2023-05-03,4.7,Cash
1839,4106,Vest,110.0,2022-12-08,2.8,Cash
1840,3958,Trench Coat,101.0,2023-01-12,3.3,Credit Card
1841,4091,Socks,22.0,2022-10-30,3.3,Cash
1842,4103,Leggings,76.0,2023-01-07,1.2,Cash
1843,4003,Tunic,54.0,2023-08-07,4.9,Cash
1844,4063,Vest,110.0,2023-05-29,2.9,Cash
1845,3976,Camisole,125.0,2023-03-04,1.5,Cash
1846,4020,Raincoat,150.0,2023-02-13,2.4,Cash
1847,4084,Blouse,128.0,2022-10-12,1.2,Cash
1848,3981,Tank Top,110.0,2023-06-16,2.1,Credit Card
1849,4041,Umbrella,41.0,2023-06-18,2.1,Cash
1850,3963,Skirt,110.0,2022-10-29,4.7,Credit Card
1851,4029,Trousers,66.0,2023-05-11,1.8,Credit Card
1852,3988,Tie,110.0,2023-06-08,3.3,Cash
1853,4057,Poncho,105.0,2022-10-23,3.0,Credit Card
1854,4052,Trench Coat,175.0,2023-06-17,3.5,Credit Card
1855,4108,Skirt,110.0,2023-08-07,2.7,Credit Card
1856,3984,Trench Coat,29.0,2023-07-14,3.5,Cash
1857,4039,Jumpsuit,110.0,2023-06-06,2.1,Credit Card
1858,3996,Pants,110.0,2022-10-23,4.4,Credit Card
1859,3964,Jeans,123.0,2023-08-03,3.2,Credit Card
1860,3977,Slippers,33.0,2022-12-27,1.9,Credit Card
1861,4074,Pajamas,94.0,2022-10-23,4.3,Credit Card
1862,4079,Onesie,110.0,2023-09-14,3.5,Credit Card
1863,4073,Slippers,22.0,2022-12-01,1.4,Cash
1864,4117,Dress,110.0,2023-08-04,4.9,Credit Card
1865,4025,Cardigan,195.0,2023-09-25,2.9,Credit Card
1866,4109,Coat,17.0,2023-08-12,3.3,Cash
1867,3958,Pants,119.0,2022-11-18,1.9,Credit Card
1868,4041,Umbrella,110.0,2023-07-05,1.7,Cash
1869,3968,Overalls,57.0,2023-09-21,1.9,Credit Card
1870,4116,Hoodie,124.0,2023-08-20,2.0,Credit Card
1871,4072,Handbag,18.0,2023-02-23,3.3,Cash
1872,4040,Hoodie,167.0,2023-01-23,2.5,Cash
1873,4102,Romper,85.0,2022-11-11,1.4,Credit Card
1874,3990,Gloves,150.0,2022-11-18,3.2,Credit Card
1875,4011,Scarf,32.0,2023-01-12,2.8,Cash
1876,3969,Umbrella,45.0,2023-09-15,2.5,Cash
1877,4121,Backpack,174.0,2022-12-15,2.5,Credit Card
1878,4029,Pants,144.0,2023-04-19,2.1,Cash
1879,4039,Jumpsuit,149.0,2023-04-13,3.0,Cash
1880,3971,Romper,107.0,2022-11-22,3.1,Credit Card
1881,3975,Coat,101.0,2022-11-20,3.0,Credit Card
1882,4097,Trench Coat,134.0,2023-03-22,4.4,Credit Card
1883,4111,Flannel Shirt,154.0,2023-07-04,2.5,Credit Card
1884,4054,Camisole,109.0,2023-02-20,3.4,Credit Card
1885,3980,Loafers,16.0,2023-07-12,2.5,Credit Card
1886,4059,Backpack,66.0,2023-03-24,1.8,Credit Card
1887,4022,Flannel Shirt,110.0,2023-07-16,2.6,Cash
1888,4002,Jumpsuit,81.0,2022-10-26,2.2,Cash
1889,4018,Trousers,110.0,2023-03-26,3.4,Cash
1890,4059,Bowtie,145.0,2022-12-24,1.1,Credit Card
1891,3979,Blouse,159.0,2023-04-24,2.0,Credit Card
1892,3962,Trousers,50.0,2023-02-02,2.8,Credit Card
1893,4010,Cardigan,110.0,2023-01-05,2.6,Credit Card
1894,3998,Swimsuit,78.0,2023-09-03,2.5,Credit Card
1895,4056,Flip-Flops,198.0,2022-12-02,3.9,Cash
1896,4060,Belt,110.0,2022-11-28,1.4,Credit Card
1897,4029,Dress,66.0,2023-08-02,1.9,Credit Card
1898,4122,Romper,109.0,2023-09-02,5.0,Cash
1899,3996,Jumpsuit,54.0,2023-04-26,1.7,Credit Card
1900,3987,Umbrella,110.0,2022-10-18,3.6,Cash
1901,4033,Pajamas,198.0,2023-03-02,4.2,Credit Card
1902,4082,Boots,161.0,2023-05-22,4.9,Credit Card
1903,4067,Scarf,110.0,2023-09-17,4.0,Credit Card
1904,4036,Flip-Flops,155.0,2023-09-11,3.6,Cash
1905,4111,Loafers,154.0,2022-12-22,1.4,Credit Card
1906,3990,Jacket,136.0,2022-12-16,1.2,Cash
1907,4048,Pants,54.0,2022-10-11,3.1,Credit Card
1908,3981,Sunglasses,33.0,2023-03-11,2.8,Cash
1909,4051,Handbag,110.0,2023-01-25,4.4,Credit Card
1910,4088,Kimono,15.0,2023-08-05,4.7,Credit Card
1911,4008,Skirt,10.0,2023-05-30,2.2,Credit Card
1912,4082,T-shirt,167.0,2023-09-14,1.9,Cash
1913,4071,Pants,43.0,2022-10-05,3.1,Credit Card
1914,4056,Jumpsuit,55.0,2023-06-02,3.3,Cash
1915,4078,Blazer,92.0,2023-06-03,4.1,Credit Card
1916,4025,Sun Hat,110.0,2023-02-18,4.8,Credit Card
1917,4101,Hoodie,110.0,2023-04-06,3.2,Credit Card
1918,4110,Kimono,46.0,2023-10-01,4.6,Cash
1919,4065,Skirt,144.0,2023-02-21,4.2,Cash
1920,3980,Overalls,28.0,2023-03-02,3.9,Cash
1921,4065,Leggings,179.0,2023-06-04,2.6500000000000004,Credit Card
1922,4051,Coat,35.0,2023-09-24,4.3,Cash
1923,4114,Cardigan,92.0,2022-10-31,1.5,Cash
1924,4004,Coat,110.0,2023-07-01,4.0,Credit Card
1925,4068,Jacket,110.0,2023-09-14,1.6,Credit Card
1926,4118,Sneakers,173.0,2023-09-14,2.0,Credit Card
1927,4066,Sunglasses,176.0,2022-12-11,2.5,Credit Card
1928,3980,Swimsuit,191.0,2023-08-25,4.1,Cash
1929,3967,Raincoat,187.0,2023-01-10,1.1,Credit Card
1930,4088,Hoodie,167.0,2022-11-11,1.2,Credit Card
1931,4044,Jacket,67.0,2023-05-17,1.2,Cash
1932,4075,Hat,54.0,2022-11-03,1.5,Cash
1933,4014,Romper,197.0,2023-02-27,4.3,Credit Card
1934,4122,Jumpsuit,42.0,2023-04-19,2.1,Cash
1935,3996,Overalls,110.0,2022-11-08,1.7,Credit Card
1936,4083,Sandals,110.0,2023-08-14,2.0,Cash
1937,4091,Onesie,156.0,2023-07-22,4.0,Credit Card
1938,4118,Sandals,155.0,2023-03-24,3.45,Cash
1939,4122,Tunic,110.0,2023-02-03,1.0,Cash
1940,4091,Bowtie,166.0,2023-07-24,4.2,Credit Card
1941,3978,Backpack,154.0,2023-02-18,2.6,Credit Card
1942,4031,Blouse,110.0,2023-05-05,2.6,Cash
1943,4076,Shorts,94.0,2023-06-07,4.8,Cash
1944,4068,Sunglasses,70.0,2023-04-18,2.4,Credit Card
1945,3977,Kimono,91.0,2023-04-28,3.9,Credit Card
1946,4079,Dress,110.0,2022-12-08,4.0,Credit Card
1947,4033,Swimsuit,32.0,2023-04-28,2.6,Credit Card
1948,3995,Cardigan,181.0,2023-01-02,3.0,Credit Card
1949,3989,Vest,95.0,2023-02-06,1.8,Credit Card
1950,4033,Tie,77.0,2023-03-18,2.5,Credit Card
1951,4020,Flip-Flops,187.0,2023-09-26,3.4,Credit Card
1952,4090,Umbrella,110.0,2023-07-24,2.5,Credit Card
1953,4066,Blouse,37.0,2023-04-12,2.3,Credit Card
1954,4032,Bowtie,22.0,2022-10-03,1.1,Credit Card
1955,4102,Swimsuit,197.0,2023-04-06,3.6,Cash
1956,3969,Trench Coat,52.0,2023-01-28,4.5,Credit Card
1957,4098,Flip-Flops,136.0,2022-10-08,4.0,Cash
1958,3976,Leggings,99.0,2022-12-11,2.2,Credit Card
1959,3968,Swimsuit,35.0,2023-04-16,1.1,Cash
1960,4088,Hoodie,157.0,2022-11-08,2.8,Cash
1961,3984,Umbrella,185.0,2023-07-02,2.9,Credit Card
1962,4087,Tie,125.0,2023-03-05,4.5,Cash
1963,4065,Trench Coat,110.0,2022-10-10,2.7,Cash
1964,4062,Bowtie,85.0,2022-12-07,2.95,Cash
1965,3981,Sandals,110.0,2023-04-11,4.6,Cash
1966,4075,Umbrella,36.0,2023-06-07,2.2,Credit Card
1967,4102,Dress,110.0,2023-07-13,3.05,Credit Card
1968,4021,Flip-Flops,110.0,2023-05-19,2.5,Cash
1969,4047,Backpack,197.0,2022-10-05,2.7,Cash
1970,4022,Sweater,110.0,2023-01-20,2.4,Credit Card
1971,4106,Poncho,33.0,2023-04-18,2.9,Credit Card
1972,3977,Boots,167.0,2023-06-23,4.5,Credit Card
1973,4085,Tank Top,190.0,2023-04-25,2.4,Cash
1974,3961,Sun Hat,110.0,2022-10-26,4.7,Credit Card
1975,3986,T-shirt,52.0,2023-03-20,5.0,Credit Card
1976,4075,Pants,121.0,2022-10-28,3.8,Credit Card
1977,4002,Skirt,110.0,2023-04-21,1.1,Cash
1978,4003,Cardigan,110.0,2023-01-31,3.1,Cash
1979,4057,Pajamas,58.0,2022-10-23,2.6,Cash
1980,3968,Coat,151.0,2023-04-22,4.2,Credit Card
1981,3978,Sunglasses,196.0,2023-04-22,3.5,Cash
1982,4063,Vest,179.0,2023-02-01,1.2,Credit Card
1983,4033,Jacket,70.0,2023-05-12,1.5,Cash
1984,4037,Gloves,110.0,2022-10-06,3.0,Cash
1985,4107,Pajamas,150.0,2023-04-09,1.1,Credit Card
1986,4073,Overalls,49.0,2022-10-24,3.9,Cash
1987,4072,Wallet,110.0,2022-12-07,1.3,Cash
1988,4116,Hoodie,110.0,2023-06-30,4.7,Cash
1989,4024,Raincoat,110.0,2023-08-26,3.6,Credit Card
1990,4044,Overalls,170.0,2022-11-15,3.9,Credit Card
1991,4004,Overalls,61.0,2023-08-29,1.6,Credit Card
1992,4011,Backpack,110.0,2023-08-22,1.4,Cash
1993,4004,Polo Shirt,173.0,2023-05-09,2.6,Cash
1994,3977,Overalls,30.0,2023-02-15,3.1,Cash
1995,4111,Skirt,39.0,2022-10-06,4.8,Cash
1996,4023,Hoodie,111.0,2023-08-17,3.3,Cash
1997,3984,Hat,179.0,2023-07-08,4.3,Credit Card
1998,4068,Camisole,174.0,2023-07-29,3.2,Cash
1999,4093,Skirt,57.0,2022-12-02,4.7,Credit Card
2000,3961,Vest,107.0,2022-10-07,2.9,Credit Card
2001,3958,Jumpsuit,124.0,2023-01-20,3.3,Cash
2002,4058,Belt,110.0,2023-07-29,2.1,Cash
2003,3986,Socks,77.0,2022-10-24,1.3,Credit Card
2004,3960,Vest,78.0,2023-08-01,4.9,Cash
2005,4000,Trousers,48.0,2022-12-01,3.0,Credit Card
2006,4079,Jacket,180.0,2022-12-25,2.3,Cash
2007,4074,Leggings,110.0,2022-11-01,4.6,Cash
2008,4060,Trousers,148.0,2023-01-31,4.9,Credit Card
2009,4111,Loafers,160.0,2023-08-25,4.8,Cash
2010,4081,Kimono,25.0,2022-10-16,3.2,Cash
2011,4034,Scarf,143.0,2022-12-14,4.3,Credit Card
2012,4115,Tank Top,147.0,2023-04-06,3.7,Cash
2013,4114,Poncho,131.0,2022-12-10,3.7,Cash
2014,4049,Onesie,70.0,2022-10-13,3.4,Credit Card
2015,4058,Shorts,30.0,2023-08-09,4.2,Credit Card
2016,4034,Sneakers,192.0,2023-02-13,2.0,Cash
2017,3979,Overalls,110.0,2023-03-24,2.7,Cash
2018,3989,Dress,142.0,2022-12-21,4.8,Cash
2019,3991,Polo Shirt,183.0,2023-09-19,4.9,Credit Card
2020,3960,Pants,47.0,2023-01-12,1.2,Cash
2021,4005,Onesie,110.0,2023-05-25,4.2,Cash
2022,3985,Pants,54.0,2023-04-09,4.3,Cash
2023,3961,Handbag,52.0,2023-07-20,4.4,Credit Card
2024,4005,Scarf,59.0,2023-05-29,4.8,Cash
2025,3963,Leggings,110.0,2023-09-23,1.6,Cash
2026,4010,Sunglasses,184.0,2023-08-03,2.5,Cash
2027,4080,Dress,170.0,2023-04-07,2.5,Credit Card
2028,3994,Loafers,110.0,2023-01-28,2.7,Credit Card
2029,4018,Jumpsuit,91.0,2022-11-28,1.3,Cash
2030,4068,Pajamas,27.0,2023-07-23,2.9,Cash
2031,4117,Sweater,110.0,2023-08-30,1.3,Cash
2032,4094,Swimsuit,151.0,2023-01-05,4.6,Cash
2033,4005,Belt,80.0,2023-04-20,4.3,Cash
2034,3979,Onesie,13.0,2022-10-23,2.9,Cash
2035,4034,Scarf,169.0,2022-10-27,3.5,Cash
2036,4075,Sweater,117.0,2023-08-17,1.5,Cash
2037,3994,Scarf,110.0,2023-07-02,4.5,Credit Card
2038,4078,Jeans,110.0,2023-05-10,4.8,Credit Card
2039,4065,Tunic,159.0,2022-10-24,2.6,Cash
2040,3962,Umbrella,35.0,2022-12-09,2.1,Credit Card
2041,3986,Belt,154.0,2023-05-27,1.7,Cash
2042,3999,Sneakers,83.0,2023-03-29,2.3,Cash
2043,3996,Sandals,98.0,2023-06-11,1.3,Credit Card
2044,4070,Handbag,77.0,2023-03-02,3.2,Cash
2045,4081,Hat,134.0,2023-09-05,1.0,Cash
2046,4077,Hoodie,131.0,2023-03-15,3.0,Cash
2047,3962,Pants,110.0,2023-02-10,3.1,Credit Card
2048,4072,Jacket,46.0,2023-02-18,4.2,Cash
2049,4106,Sneakers,184.0,2023-08-20,5.0,Credit Card
2050,4019,Vest,19.0,2023-07-31,2.9,Cash
2051,4008,Hoodie,94.0,2022-12-11,1.5,Cash
2052,4032,Blazer,22.0,2022-10-24,2.5,Credit Card
2053,4102,Romper,78.0,2023-03-14,4.3,Cash
2054,4057,Bowtie,15.0,2023-02-25,3.3,Cash
2055,3970,Tie,87.0,2023-07-14,3.1,Cash
2056,4042,Flannel Shirt,135.0,2023-08-07,2.3,Credit Card
2057,3959,Scarf,185.0,2023-02-23,3.5,Credit Card
2058,3983,Wallet,110.0,2023-09-22,5.0,Cash
2059,4118,Sandals,44.0,2023-02-25,4.3,Credit Card
2060,4067,Hat,200.0,2023-03-19,1.7,Cash
2061,4063,Sweater,92.0,2023-01-25,5.0,Credit Card
2062,4083,Hoodie,116.0,2023-06-22,3.4,Credit Card
2063,4105,Belt,32.0,2022-11-17,3.1,Credit Card
2064,4109,Trousers,110.0,2022-12-04,2.1,Credit Card
2065,4098,Tunic,114.0,2023-07-14,2.3,Cash
2066,4031,Blazer,142.0,2022-10-10,2.0,Credit Card
2067,3966,Coat,24.0,2023-08-20,3.8,Cash
2068,4081,Socks,50.0,2023-07-16,2.4,Credit Card
2069,4059,Raincoat,110.0,2022-12-02,3.8,Cash
2070,4081,Tie,113.0,2023-07-09,3.1,Cash
2071,4088,Onesie,110.0,2023-08-02,3.7,Cash
2072,4108,Onesie,155.0,2023-04-19,4.2,Credit Card
2073,4113,Polo Shirt,110.0,2023-03-29,3.0,Credit Card
2074,4081,Tank Top,110.0,2023-08-20,3.8,Credit Card
2075,4016,Coat,24.0,2023-03-30,4.2,Cash
2076,3972,Tank Top,126.0,2023-06-30,4.9,Cash
2077,4092,Belt,110.0,2023-01-18,2.3,Cash
2078,3961,Raincoat,60.0,2023-02-24,1.6,Credit Card
2079,4065,Tank Top,128.0,2023-02-23,1.3,Credit Card
2080,4104,Sunglasses,172.0,2023-03-20,1.5,Credit Card
2081,4037,Pajamas,184.0,2023-04-23,2.8,Credit Card
2082,4098,T-shirt,110.0,2023-04-27,1.3,Credit Card
2083,3973,Sun Hat,162.0,2022-12-21,3.8,Cash
2084,4025,Loafers,131.0,2022-12-26,3.9,Cash
2085,4122,Socks,99.0,2023-08-03,1.5,Cash
2086,4063,Jacket,76.0,2023-09-18,4.8,Credit Card
2087,4078,Camisole,186.0,2023-04-09,3.4,Cash
2088,3986,Wallet,110.0,2022-12-17,1.8,Cash
2089,4083,Slippers,110.0,2022-12-04,1.1,Credit Card
2090,4116,Flip-Flops,110.0,2023-06-11,1.8,Cash
2091,4122,Pants,64.0,2023-08-13,3.1,Cash
2092,4045,Leggings,175.0,2023-06-12,2.6500000000000004,Credit Card
2093,4071,Wallet,62.0,2022-10-28,2.0,Credit Card
2094,4068,Camisole,114.0,2023-03-12,3.0,Credit Card
2095,3962,Poncho,184.0,2023-09-25,2.6,Cash
2096,3998,Poncho,110.0,2023-04-28,2.3,Cash
2097,4030,Camisole,175.0,2023-04-14,2.3,Credit Card
2098,4006,Leggings,110.0,2022-10-08,2.7,Credit Card
2099,4077,T-shirt,67.0,2023-01-30,4.7,Credit Card
2100,4045,Pants,88.0,2023-04-29,3.8,Credit Card
2101,4069,Overalls,191.0,2022-11-23,3.1,Credit Card
2102,4016,Pants,118.0,2023-05-05,4.8,Cash
2103,4086,Kimono,99.0,2022-12-12,2.9,Cash
2104,4013,Leggings,65.0,2023-03-09,1.6,Cash
2105,4107,Shorts,183.0,2023-07-06,2.0,Credit Card
2106,4043,Umbrella,169.0,2023-05-06,4.8,Cash
2107,4111,Tie,36.0,2022-10-17,3.9,Credit Card
2108,4076,Sandals,110.0,2023-05-19,4.1,Credit Card
2109,3990,Flannel Shirt,105.0,2022-10-07,3.8,Cash
2110,4032,Camisole,162.0,2023-03-02,2.5,Cash
2111,4056,T-shirt,86.0,2023-05-19,3.3,Cash
2112,4063,Bowtie,133.0,2023-08-25,4.3,Credit Card
2113,4049,Blouse,110.0,2022-12-19,1.8,Cash
2114,4077,Handbag,173.0,2023-05-05,3.6,Credit Card
2115,3998,Bowtie,80.0,2023-04-27,3.0,Cash
2116,4116,Handbag,192.0,2022-10-10,4.6,Cash
2117,4010,Slippers,176.0,2022-12-08,3.4,Cash
2118,4029,Skirt,48.0,2023-01-10,2.7,Cash
2119,3979,Dress,71.0,2023-03-31,4.2,Credit Card
2120,4080,Scarf,163.0,2022-11-03,3.9,Cash
2121,3990,Poncho,91.0,2023-04-07,3.2,Credit Card
2122,4001,Socks,194.0,2023-06-17,1.2,Credit Card
2123,4008,Tie,110.0,2023-04-06,2.6,Cash
2124,3997,Tank Top,85.0,2022-10-15,4.2,Credit Card
2125,4112,Polo Shirt,117.0,2022-11-07,4.5,Cash
2126,4082,Jumpsuit,198.0,2023-04-11,4.7,Credit Card
2127,3982,Coat,110.0,2023-01-11,1.9,Credit Card
2128,4063,Loafers,156.0,2023-09-15,3.4,Credit Card
2129,4083,Pajamas,97.0,2022-10-04,2.2,Credit Card
2130,4034,Scarf,66.0,2022-11-05,1.2,Cash
2131,4017,Raincoat,173.0,2023-05-15,4.6,Cash
2132,4010,Scarf,181.0,2023-01-27,2.1,Credit Card
2133,4099,Socks,86.0,2023-09-14,1.2,Credit Card
2134,3969,Umbrella,178.0,2023-08-23,2.8,Credit Card
2135,3961,Sunglasses,56.0,2022-11-17,2.7,Cash
2136,4048,T-shirt,130.0,2023-05-06,4.2,Cash
2137,4023,Swimsuit,110.0,2023-06-13,4.3,Cash
2138,4048,Swimsuit,153.0,2022-11-19,2.7,Cash
2139,3997,Jeans,56.0,2023-03-12,4.8,Credit Card
2140,4001,Blazer,95.0,2023-05-06,3.6,Credit Card
2141,4085,Blazer,66.0,2022-10-29,3.4,Cash
2142,3965,Trench Coat,200.0,2023-03-28,3.3,Cash
2143,3973,Shorts,117.0,2023-06-28,1.9,Cash
2144,4043,Tank Top,94.0,2023-05-15,2.2,Cash
2145,4067,Kimono,159.0,2023-07-21,1.9,Cash
2146,3986,Backpack,40.0,2022-11-02,3.2,Cash
2147,4115,Overalls,172.0,2023-04-11,3.2,Cash
2148,4015,Tie,168.0,2022-12-07,3.7,Credit Card
2149,3987,Tie,110.0,2023-01-01,3.1,Cash
2150,4100,Raincoat,138.0,2023-02-09,4.8,Credit Card
2151,4014,Raincoat,110.0,2023-03-05,3.1,Cash
2152,4081,Polo Shirt,145.0,2022-11-09,4.0,Credit Card
2153,4023,Belt,23.0,2023-01-17,3.6,Credit Card
2154,4044,Flannel Shirt,48.0,2023-02-04,2.7,Credit Card
2155,4047,Tunic,110.0,2023-07-31,1.8,Cash
2156,3968,Trousers,114.0,2023-03-18,1.4,Cash
2157,4099,Shorts,127.0,2023-03-08,2.2,Cash
2158,4025,Hat,110.0,2023-05-16,3.2,Cash
2159,3995,Overalls,56.0,2023-07-19,3.1,Credit Card
2160,4088,Belt,134.0,2023-02-14,4.5,Cash
2161,4111,Swimsuit,55.0,2022-10-30,1.0,Cash
2162,3983,Hat,24.0,2023-09-30,4.1,Credit Card
2163,3969,Sun Hat,110.0,2023-04-12,4.8,Credit Card
2164,4069,Loafers,53.0,2023-02-14,1.5,Credit Card
2165,4074,Coat,50.0,2023-04-07,1.5,Credit Card
2166,3985,Polo Shirt,32.0,2023-01-19,4.1,Credit Card
2167,3984,Belt,110.0,2022-11-20,1.5,Cash
2168,4113,Pajamas,119.0,2023-09-15,2.1,Credit Card
2169,4113,Cardigan,132.0,2023-03-14,3.0,Credit Card
2170,3983,Wallet,19.0,2023-09-22,2.4,Cash
2171,4100,Tank Top,197.0,2023-05-29,1.8,Cash
2172,3967,Umbrella,13.0,2023-07-27,3.9,Credit Card
2173,4086,Belt,145.0,2022-10-29,3.5,Cash
2174,3983,Handbag,110.0,2023-03-14,4.1,Cash
2175,3999,Cardigan,170.0,2023-05-25,1.6,Cash
2176,4118,Tank Top,67.0,2022-12-04,3.1,Cash
2177,3987,Flip-Flops,98.0,2023-07-22,1.8,Cash
2178,4009,Skirt,36.0,2022-11-11,4.0,Cash
2179,4049,Hoodie,160.0,2023-08-27,2.4,Cash
2180,3997,Skirt,26.0,2023-06-27,4.0,Cash
2181,4031,Hoodie,86.0,2023-08-24,3.0,Cash
2182,4070,Backpack,126.0,2023-07-23,1.8,Credit Card
2183,4086,Jeans,162.0,2023-07-01,3.5,Cash
2184,4084,Flip-Flops,121.0,2023-04-23,4.0,Cash
2185,3982,Tie,44.0,2023-05-12,3.1,Credit Card
2186,3996,Skirt,135.0,2023-03-04,1.9,Credit Card
2187,4122,Kimono,58.0,2023-04-27,4.7,Credit Card
2188,4050,Poncho,110.0,2023-07-26,4.1,Credit Card
2189,4042,Tunic,113.0,2023-01-19,3.6,Cash
2190,3992,Flip-Flops,110.0,2023-05-09,1.2,Credit Card
2191,3988,Polo Shirt,43.0,2023-03-20,1.0,Cash
2192,4008,Skirt,15.0,2023-04-18,5.0,Credit Card
2193,4069,Handbag,53.0,2022-12-04,3.6,Credit Card
2194,4063,Bowtie,110.0,2023-07-12,4.4,Cash
2195,3958,Trench Coat,19.0,2023-01-30,4.4,Cash
2196,4019,Slippers,173.0,2023-01-09,3.3499999999999996,Cash
2197,4078,Dress,146.0,2023-03-16,3.4,Credit Card
2198,4044,Wallet,162.0,2023-08-08,1.5,Credit Card
2199,4030,Cardigan,179.0,2023-06-12,3.0,Credit Card
2200,4086,Tie,110.0,2023-02-14,3.9,Credit Card
2201,4000,Scarf,22.0,2023-08-19,3.5,Credit Card
2202,3978,Gloves,116.0,2023-09-10,3.2,Credit Card
2203,4025,Jumpsuit,41.0,2023-07-15,2.3,Cash
2204,4052,Overalls,131.0,2023-05-25,4.3,Credit Card
2205,4063,Sun Hat,62.0,2023-04-22,4.4,Credit Card
2206,4049,Pajamas,171.0,2023-07-09,2.6,Credit Card
2207,4118,Shorts,110.0,2022-10-05,4.9,Credit Card
2208,4019,Socks,35.0,2023-04-11,2.0,Cash
2209,3995,Onesie,79.0,2023-09-18,1.6,Credit Card
2210,4092,Shorts,189.0,2023-05-29,2.6,Credit Card
2211,4064,Raincoat,110.0,2022-10-27,3.1,Cash
2212,4015,Overalls,36.0,2023-01-05,1.3,Cash
2213,3992,Tie,168.0,2023-02-03,2.2,Credit Card
2214,4066,Backpack,110.0,2023-09-22,3.0,Cash
2215,4062,Romper,110.0,2023-06-03,2.3,Cash
2216,4061,Poncho,110.0,2023-06-01,4.5,Credit Card
2217,4074,Vest,110.0,2022-11-16,3.4,Cash
2218,4089,T-shirt,110.0,2023-07-06,2.5,Cash
2219,4049,Swimsuit,143.0,2023-02-14,3.0,Cash
2220,3964,Gloves,101.0,2023-02-04,2.3,Cash
2221,4070,Trench Coat,85.0,2022-10-05,1.7,Credit Card
2222,3994,Cardigan,110.0,2023-08-26,4.2,Credit Card
2223,3959,Sneakers,63.0,2022-11-22,2.1,Cash
2224,4089,Wallet,133.0,2023-07-17,3.2,Credit Card
2225,3974,Sandals,10.0,2023-01-05,4.4,Cash
2226,3978,Blazer,110.0,2022-12-24,3.2,Credit Card
2227,4043,Tie,110.0,2022-10-15,3.8,Cash
2228,4037,Umbrella,110.0,2023-08-06,3.2,Credit Card
2229,4059,Boots,136.0,2023-04-04,4.6,Cash
2230,3999,T-shirt,110.0,2023-05-11,1.2,Credit Card
2231,4068,Tie,110.0,2023-06-09,2.7,Cash
2232,3972,Dress,195.0,2023-02-02,2.1,Cash
2233,4057,T-shirt,75.0,2023-01-21,3.3,Cash
2234,3966,Jeans,126.0,2023-01-07,3.25,Credit Card
2235,4121,Pants,85.0,2022-12-14,3.4,Cash
2236,3995,Swimsuit,22.0,2023-09-20,2.9,Credit Card
2237,4104,Flannel Shirt,110.0,2023-09-28,2.4,Credit Card
2238,3971,Poncho,110.0,2023-08-07,2.1,Cash
2239,4118,Loafers,110.0,2023-09-24,3.2,Credit Card
2240,4090,Leggings,183.0,2023-06-04,1.3,Credit Card
2241,4032,Trousers,199.0,2023-01-18,3.6,Cash
2242,4064,Coat,110.0,2023-09-16,4.5,Cash
2243,4059,Sunglasses,21.0,2022-12-09,1.1,Credit Card
2244,4098,Belt,110.0,2023-01-17,3.8,Cash
2245,4034,Boots,110.0,2023-07-18,4.8,Cash
2246,4037,Sun Hat,94.0,2023-04-27,3.0,Cash
2247,4045,Vest,122.0,2023-02-27,1.0,Cash
